縣市名稱,鄉鎮市區名稱,村里代碼,村里名稱,人口密度
桃園市,龍潭區,68000090031,富林里,2280.19
桃園市,龍潭區,68000090001,黃唐里,1957.89
桃園市,龍潭區,68000090024,聖德里,2875.69
桃園市,龍潭區,68000090025,龍星里,11976.25
桃園市,龍潭區,68000090023,龍祥里,4806.23
桃園市,龍潭區,68000090011,龍潭里,13974.98
桃園市,龜山區,68000070004,大同里,4090.78
桃園市,龜山區,68000070012,大坑里,305.4
桃園市,龜山區,68000070019,大崗里,1183.75
桃園市,龜山區,68000070027,大湖里,16705.93
桃園市,龜山區,68000070028,大華里,4641.93
桃園市,龜山區,68000070006,山頂里,5200.09
桃園市,龜山區,68000070005,山福里,28114.39
桃園市,龜山區,68000070014,山德里,21756.83
桃園市,龜山區,68000070013,中興里,19718.64
桃園市,龜山區,68000070009,公西里,869.79
桃園市,龜山區,68000070020,文化里,2911.8
桃園市,龜山區,68000070031,文青里,1956.42
桃園市,龜山區,68000070003,兔坑里,1205.51
桃園市,龜山區,68000070022,幸福里,20515.85
桃園市,龜山區,68000070029,長庚里,10556.44
桃園市,龜山區,68000070011,南上里,438.76
桃園市,龜山區,68000070021,南美里,8154.67
桃園市,龜山區,68000070025,迴龍里,12203.1
桃園市,龜山區,68000070007,陸光里,35439.68
桃園市,龜山區,68000070015,新路里,21342.29
桃園市,龜山區,68000070030,新興里,10032.48
桃園市,龜山區,68000070026,新嶺里,4167.01
桃園市,龜山區,68000070032,楓福里,8552.48
桃園市,龜山區,68000070001,楓樹里,641.47
桃園市,龜山區,68000070023,福源里,1273.42
桃園市,龜山區,68000070008,精忠里,15806.81
桃園市,龜山區,68000070010,樂善里,1068.44
桃園市,龜山區,68000070024,龍華里,12715.83
桃園市,龜山區,68000070017,龍壽里,320.23
桃園市,龜山區,68000070002,龜山里,6865.28
桃園市,龜山區,68000070016,嶺頂里,3410.37
桃園市,龜山區,68000070018,舊路里,356.23
桃園市,蘆竹區,68000050022,上竹里,4724.87
桃園市,蘆竹區,68000050037,上興里,10503.63
桃園市,蘆竹區,68000050004,大竹里,8955.91
桃園市,蘆竹區,68000050012,山腳里,1016.38
桃園市,蘆竹區,68000050011,山鼻里,625.9
桃園市,蘆竹區,68000050033,中山里,62969.53
桃園市,蘆竹區,68000050002,中福里,1052.92
桃園市,蘆竹區,68000050036,中興里,21724.76
桃園市,蘆竹區,68000050009,五福里,13085.92
桃園市,蘆竹區,68000050010,內厝里,929.64
桃園市,蘆竹區,68000050013,外社里,317.11
桃園市,蘆竹區,68000050039,正興里,27791.15
桃園市,蘆竹區,68000050024,瓦窯里,7356.98
桃園市,蘆竹區,68000050032,吉祥里,18556.23
桃園市,蘆竹區,68000050026,羊稠里,3668.38
桃園市,蘆竹區,68000050015,坑口里,462.11
桃園市,蘆竹區,68000050014,坑子里,261.28
桃園市,蘆竹區,68000050023,宏竹里,854.02
桃園市,蘆竹區,68000050031,長壽里,57277.12
桃園市,蘆竹區,68000050019,長興里,1597.26
桃園市,蘆竹區,68000050007,南崁里,5401.87
桃園市,蘆竹區,68000050017,南榮里,15615.52
桃園市,蘆竹區,68000050018,南興里,33945.9
桃園市,蘆竹區,68000050016,海湖里,1936.57
桃園市,蘆竹區,68000050021,富竹里,747.53
桃園市,蘆竹區,68000050027,順興里,55219.66
桃園市,蘆竹區,68000050003,新莊里,2290.41
桃園市,蘆竹區,68000050001,新興里,1148.91
桃園市,蘆竹區,68000050028,福昌里,67632.95
桃園市,蘆竹區,68000050034,福祿里,24795.56
桃園市,蘆竹區,68000050029,福興里,13880.38
桃園市,蘆竹區,68000050035,興榮里,21501.38
桃園市,蘆竹區,68000050020,錦中里,6449.47
桃園市,蘆竹區,68000050008,錦興里,15115.88
桃園市,蘆竹區,68000050040,濱海里,1040.48
桃園市,蘆竹區,68000050038,營福里,4241.4
桃園市,蘆竹區,68000050025,營盤里,2105.57
桃園市,蘆竹區,68000050006,蘆竹里,704.22
桃園市,蘆竹區,68000050030,蘆興里,898.53
桃園市,觀音區,68000120007,三和里,331.95
桃園市,觀音區,68000120016,上大里,686.07
桃園市,觀音區,68000120012,大同里,1727.75
桃園市,觀音區,68000120013,大堀里,824.74
桃園市,觀音區,68000120004,大潭里,376.99
桃園市,觀音區,68000120002,白玉里,231.43
桃園市,觀音區,68000120009,坑尾里,596.82
桃園市,觀音區,68000120005,武威里,547.29
桃園市,觀音區,68000120010,金湖里,776.16
桃園市,觀音區,68000120006,保生里,437.44
桃園市,觀音區,68000120020,保障里,332.14
桃園市,觀音區,68000120024,草新里,4396.62
桃園市,觀音區,68000120021,草漯里,966.53
桃園市,觀音區,68000120014,崙坪里,1193.81
桃園市,觀音區,68000120023,富林里,739.92
桃園市,觀音區,68000120015,富源里,1298.49
桃園市,觀音區,68000120019,塔腳里,357.89
桃園市,觀音區,68000120017,新坡里,787.6
桃園市,觀音區,68000120008,新興里,412.2
桃園市,觀音區,68000120018,廣福里,651.67
桃園市,觀音區,68000120003,廣興里,413.69
桃園市,觀音區,68000120022,樹林里,578.26
桃園市,觀音區,68000120011,藍埔里,681.23
桃園市,觀音區,68000120001,觀音里,2140.42
高雄市,三民區,64000051084,力行里,27543.28
高雄市,三民區,64000051063,十全里,10486.61
高雄市,三民區,64000051064,十美里,22587.5
高雄市,三民區,64000051087,千北里,14809.53
高雄市,三民區,64000051088,千秋里,19424.19
高雄市,三民區,64000051085,千歲里,29439
高雄市,三民區,64000051082,川東里,3679.05
高雄市,三民區,64000052014,本上里,20690.74
高雄市,三民區,64000052012,本元里,31919.95
高雄市,三民區,64000052010,本文里,24473.51
高雄市,三民區,64000052013,本安里,23003.4
高雄市,三民區,64000052009,本和里,22888.14
高雄市,三民區,64000052011,本武里,21693.67
高雄市,三民區,64000052015,本揚里,33127.14
高雄市,三民區,64000052008,本館里,28500.88
高雄市,三民區,64000052039,正順里,48660.87
高雄市,三民區,64000052038,正興里,50335.1
高雄市,三民區,64000051059,民享里,22745.27
高雄市,三民區,64000051067,立業里,16492.07
高雄市,三民區,64000051066,立誠里,17860.45
高雄市,三民區,64000051086,立德里,11248.61
高雄市,三民區,64000051052,同德里,17270.5
高雄市,三民區,64000051055,安生里,6042.95
高雄市,三民區,64000052044,安吉里,23269.24
高雄市,三民區,64000051062,安邦里,15343.36
高雄市,三民區,64000051047,安和里,14184.65
高雄市,三民區,64000051060,安宜里,12796.02
高雄市,三民區,64000051046,安東里,11307.59
高雄市,三民區,64000051061,安泰里,23077.63
高雄市,三民區,64000052042,安康里,60574.73
高雄市,三民區,64000052045,安發里,13086.05
高雄市,三民區,64000052043,安寧里,45191.94
高雄市,三民區,64000051074,長明里,15623.76
高雄市,三民區,64000051075,建東里,9770.38
高雄市,三民區,64000051073,博惠里,22607.14
高雄市,三民區,64000051072,博愛里,8492.28
高雄市,三民區,64000051070,港西里,9019.61
高雄市,三民區,64000051068,港東里,19066.3
高雄市,三民區,64000051069,港新里,16901.14
高雄市,三民區,64000051083,裕民里,25229.24
高雄市,三民區,64000051050,達仁里,23198.61
高雄市,三民區,64000051049,達明里,21704.18
高雄市,三民區,64000051051,達勇里,10253.23
高雄市,三民區,64000051048,達德里,22248.71
高雄市,三民區,64000052004,鼎力里,16958.55
高雄市,三民區,64000052006,鼎中里,18183.22
高雄市,三民區,64000052005,鼎西里,20810.72
高雄市,三民區,64000052001,鼎金里,3190.46
高雄市,三民區,64000052007,鼎泰里,40203.27
高雄市,三民區,64000052003,鼎強里,18461.82
高雄市,三民區,64000052002,鼎盛里,22766.36
高雄市,三民區,64000051058,精華里,17830.05
高雄市,三民區,64000051078,鳳北里,14303.57
高雄市,三民區,64000051077,鳳南里,19772.92
高雄市,三民區,64000051054,德仁里,15856.87
高雄市,三民區,64000051065,德北里,15659.87
高雄市,三民區,64000051057,德行里,25128.79
高雄市,三民區,64000051079,德西里,1691.25
高雄市,三民區,64000051056,德東里,25866.93
高雄市,三民區,64000051053,德智里,19018.84
高雄市,三民區,64000051076,興德里,23940.17
高雄市,三民區,64000051081,豐裕里,22548.2
高雄市,三民區,64000052020,寶中里,25771.49
高雄市,三民區,64000052023,寶民里,18770.81
高雄市,三民區,64000052030,寶玉里,42880.09
高雄市,三民區,64000052027,寶安里,32877.77
高雄市,三民區,64000052018,寶泰里,34739.34
高雄市,三民區,64000052029,寶珠里,17466.2
高雄市,三民區,64000052022,寶國里,54360.03
高雄市,三民區,64000052026,寶盛里,31720.45
高雄市,三民區,64000052021,寶華里,30944.44
高雄市,三民區,64000052025,寶業里,22615.52
高雄市,三民區,64000052016,寶獅里,30010.08
高雄市,三民區,64000052017,寶德里,20933.03
高雄市,三民區,64000052024,寶慶里,34402.88
高雄市,三民區,64000052019,寶興里,26515.38
高雄市,三民區,64000052028,寶龍里,48310.71
高雄市,三民區,64000052031,灣子里,13056.22
高雄市,三民區,64000052033,灣中里,31927.11
高雄市,三民區,64000052041,灣成里,14095.53
高雄市,三民區,64000052036,灣利里,31809.99
高雄市,三民區,64000052035,灣勝里,21598.18
高雄市,三民區,64000052037,灣復里,44522.13
高雄市,三民區,64000052034,灣華里,34004.03
高雄市,三民區,64000052032,灣愛里,35369.71
高雄市,三民區,64000052040,灣興里,3388.35
高雄市,大社區,64000160005,三奶里,2061.54
高雄市,大社區,64000160003,大社里,3112.31
高雄市,大社區,64000160008,中里里,1414.99
高雄市,大社區,64000160009,保安里,1735.64
高雄市,大社區,64000160002,保社里,901.29
高雄市,大社區,64000160007,神農里,3044.66
高雄市,大社區,64000160001,嘉誠里,108.11
高雄市,大社區,64000160004,翠屏里,2138.18
高雄市,大社區,64000160006,觀音里,7754.05
高雄市,大寮區,64000140005,三隆里,1580.41
高雄市,大寮區,64000140004,上寮里,764.98
高雄市,大寮區,64000140003,大寮里,3395.98
高雄市,大寮區,64000140017,山頂里,6996.26
高雄市,大寮區,64000140009,中庄里,5339.99
高雄市,大寮區,64000140025,中興里,8650.49
高雄市,大寮區,64000140002,內坑里,1176.31
高雄市,大寮區,64000140019,永芳里,4507.8
高雄市,大寮區,64000140024,光武里,217.95
高雄市,大寮區,64000140022,江山里,1169.36
高雄市,大寮區,64000140018,忠義里,2088.22
高雄市,大寮區,64000140008,前庄里,1500.03
高雄市,大寮區,64000140010,後庄里,4527.44
高雄市,大寮區,64000140001,拷潭里,568.41
高雄市,大寮區,64000140023,昭明里,2660
高雄市,大寮區,64000140006,琉球里,1327.76
高雄市,大寮區,64000140007,翁園里,4314.15
高雄市,大寮區,64000140012,新厝里,288.86
高雄市,大寮區,64000140016,會社里,6901.04
高雄市,大寮區,64000140015,會結里,301.06
高雄市,大寮區,64000140021,溪寮里,424.18
高雄市,大寮區,64000140011,義仁里,1069.18
高雄市,大寮區,64000140020,義和里,887.99
高雄市,大寮區,64000140013,過溪里,506.02
高雄市,大寮區,64000140014,潮寮里,650.97
高雄市,大樹區,64000150002,九曲里,2140.22
高雄市,大樹區,64000150015,三和里,135.36
高雄市,大樹區,64000150003,久堂里,2606.7
高雄市,大樹區,64000150010,大坑里,586.48
高雄市,大樹區,64000150014,大樹里,878.84
高雄市,大樹區,64000150012,小坪里,591.17
高雄市,大樹區,64000150011,井腳里,975.53
高雄市,大樹區,64000150004,水安里,1490.19
高雄市,大樹區,64000150005,水寮里,2677.72
高雄市,大樹區,64000150001,竹寮里,836.26
高雄市,大樹區,64000150008,和山里,234.37
高雄市,大樹區,64000150009,姑山里,398.43
高雄市,大樹區,64000150018,統嶺里,100.43
高雄市,大樹區,64000150016,溪埔里,704.41
高雄市,大樹區,64000150007,興山里,742.37
高雄市,大樹區,64000150017,興田里,184.61
高雄市,大樹區,64000150013,龍目里,716.72
高雄市,大樹區,64000150006,檨腳里,1044.3
高雄市,小港區,64000110012,二苓里,14937.33
高雄市,小港區,64000110013,三苓里,15965.35
高雄市,小港區,64000110026,大坪里,2215.67
高雄市,小港區,64000110011,大苓里,25435.34
高雄市,小港區,64000110001,小港里,1685.62
高雄市,小港區,64000110022,山明里,2709.03
高雄市,小港區,64000110018,山東里,14121.13
高雄市,小港區,64000110032,中厝里,5539.07
高雄市,小港區,64000110016,六苓里,25757.79
高雄市,小港區,64000110028,孔宅里,4436.02
高雄市,小港區,64000110014,正苓里,26918.11
高雄市,小港區,64000110030,合作里,9596.64
高雄市,小港區,64000110017,宏亮里,38352.36
高雄市,小港區,64000110027,坪頂里,1304.03
高雄市,小港區,64000110010,店鎮里,5921.66
高雄市,小港區,64000110025,松山里,5881.65
高雄市,小港區,64000110024,松金里,1216.93
高雄市,小港區,64000110019,青島里,26351.72
高雄市,小港區,64000110031,桂林里,12646.29
高雄市,小港區,64000110021,泰山里,22159.16
高雄市,小港區,64000110023,高松里,3721.91
高雄市,小港區,64000110002,港口里,2389.58
高雄市,小港區,64000110003,港正里,30044.24
高雄市,小港區,64000110006,港后里,12298.34
高雄市,小港區,64000110005,港明里,35696.24
高雄市,小港區,64000110007,港南里,16289.03
高雄市,小港區,64000110004,港墘里,19453.41
高雄市,小港區,64000110008,港興里,10241.19
高雄市,小港區,64000110015,順苓里,27368.38
高雄市,小港區,64000110029,廈莊里,13963.4
高雄市,小港區,64000110036,鳳林里,52934.71
高雄市,小港區,64000110009,鳳宮里,457.23
高雄市,小港區,64000110035,鳳森里,351.53
高雄市,小港區,64000110038,鳳源里,6667.09
高雄市,小港區,64000110033,鳳鳴里,2363.15
高雄市,小港區,64000110037,鳳興里,4107.59
高雄市,小港區,64000110034,龍鳳里,3031.65
高雄市,小港區,64000110020,濟南里,20464.69
高雄市,仁武區,64000170009,八卦里,8117.98
高雄市,仁武區,64000170001,大灣里,5738.58
高雄市,仁武區,64000170012,中華里,4006.7
高雄市,仁武區,64000170013,五和里,3584.57
高雄市,仁武區,64000170014,仁和里,10314.41
高雄市,仁武區,64000170006,仁武里,3980.17
高雄市,仁武區,64000170016,仁慈里,5555.48
高雄市,仁武區,64000170005,仁福里,87.26
高雄市,仁武區,64000170007,文武里,3529.43
高雄市,仁武區,64000170008,竹後里,1295.66
高雄市,仁武區,64000170003,考潭里,1099.01
高雄市,仁武區,64000170015,赤山里,7232.35
高雄市,仁武區,64000170011,後安里,2084.93
高雄市,仁武區,64000170004,烏林里,764.61
高雄市,仁武區,64000170010,高楠里,1303.28
高雄市,仁武區,64000170002,灣內里,6051.28
高雄市,內門區,64000350014,三平里,106.9
高雄市,內門區,64000350010,中埔里,184.68
高雄市,內門區,64000350011,內東里,143.73
高雄市,內門區,64000350007,內門里,879.81
高雄市,內門區,64000350012,內南里,74.26
高雄市,內門區,64000350008,內豊里,827.69
高雄市,內門區,64000350016,內興里,189.81
高雄市,內門區,64000350015,木柵里,115.56
高雄市,內門區,64000350004,永吉里,139.8
高雄市,內門區,64000350003,永富里,124.52
高雄市,內門區,64000350005,永興里,129.83
高雄市,內門區,64000350006,石坑里,115.26
高雄市,內門區,64000350018,光興里,125.76
高雄市,內門區,64000350013,東埔里,83.05
高雄市,內門區,64000350002,金竹里,85.24
高雄市,內門區,64000350001,溝坪里,95.58
高雄市,內門區,64000350017,瑞山里,58.61
高雄市,內門區,64000350009,觀亭里,1075.92
高雄市,六龜區,64000320012,大津里,33.6
高雄市,六龜區,64000320009,中興里,97.15
高雄市,六龜區,64000320006,六龜里,136.82
高雄市,六龜區,64000320011,文武里,128.27
高雄市,六龜區,64000320005,荖濃里,50.72
高雄市,六龜區,64000320001,新威里,98.73
高雄市,六龜區,64000320004,新發里,28.15
高雄市,六龜區,64000320003,新寮里,72.66
高雄市,六龜區,64000320002,新興里,57.39
高雄市,六龜區,64000320007,義寶里,1063.54
高雄市,六龜區,64000320008,興龍里,84.08
高雄市,六龜區,64000320010,寶來里,38.63
高雄市,左營區,64000030027,■北里,16027.95
高雄市,左營區,64000030028,■南里,10089.97
高雄市,左營區,64000030004,中北里,23075.89
高雄市,左營區,64000030005,中南里,14584.89
高雄市,左營區,64000030013,永清里,1331.07
高雄市,左營區,64000030016,光輝里,27221.49
高雄市,左營區,64000030017,合群里,5653.11
高雄市,左營區,64000030035,自助里,924.59
高雄市,左營區,64000030009,尾北里,1816.8
高雄市,左營區,64000030002,尾西里,15751.7
高雄市,左營區,64000030008,尾南里,11613.64
高雄市,左營區,64000030019,明建里,235.95
高雄市,左營區,64000030038,果峰里,31109.12
高雄市,左營區,64000030037,果惠里,92844.33
高雄市,左營區,64000030036,果貿里,42387.78
高雄市,左營區,64000030025,城南里,16723.82
高雄市,左營區,64000030011,屏山里,8235.73
高雄市,左營區,64000030032,海勝里,44882.06
高雄市,左營區,64000030030,埤北里,12739.99
高雄市,左營區,64000030029,埤西里,10031.8
高雄市,左營區,64000030031,埤東里,2952.73
高雄市,左營區,64000030034,崇實里,1136.86
高雄市,左營區,64000030012,祥和里,718.98
高雄市,左營區,64000030015,莒光里,7085.78
高雄市,左營區,64000030003,頂北里,17722.15
高雄市,左營區,64000030021,頂西里,19695.46
高雄市,左營區,64000030043,菜公里,18606.21
高雄市,左營區,64000030001,進學里,12665.38
高雄市,左營區,64000030039,新下里,17126.09
高雄市,左營區,64000030040,新上里,24163.59
高雄市,左營區,64000030041,新中里,15952.91
高雄市,左營區,64000030042,新光里,23304.33
高雄市,左營區,64000030022,聖后里,20036.61
高雄市,左營區,64000030023,聖西里,8740.32
高雄市,左營區,64000030024,聖南里,19855.17
高雄市,左營區,64000030026,路東里,21390.23
高雄市,左營區,64000030044,福山里,24171.65
高雄市,左營區,64000030007,廟北里,21460.47
高雄市,左營區,64000030006,廟東里,28205.37
高雄市,永安區,64000270001,永安里,957.78
高雄市,永安區,64000270002,永華里,702.96
高雄市,永安區,64000270005,保寧里,669.31
高雄市,永安區,64000270003,新港里,495.89
高雄市,永安區,64000270006,維新里,611.72
高雄市,永安區,64000270004,鹽田里,80.26
高雄市,田寮區,64000220005,七星里,68.93
高雄市,田寮區,64000220008,三和里,66.04
高雄市,田寮區,64000220003,大同里,69.41
高雄市,田寮區,64000220009,古亭里,45.09
高雄市,田寮區,64000220004,田寮里,32.32
高雄市,田寮區,64000220007,西德里,89.47
高雄市,田寮區,64000220002,南安里,63.98
高雄市,田寮區,64000220006,崇德里,329.26
高雄市,田寮區,64000220001,鹿埔里,63.91
高雄市,田寮區,64000220010,新興里,156.2
高雄市,甲仙區,64000330004,大田里,153.02
高雄市,甲仙區,64000330007,小林里,12.35
高雄市,甲仙區,64000330002,西安里,72.2
高雄市,甲仙區,64000330003,和安里,119.34
高雄市,甲仙區,64000330001,東安里,31.38
高雄市,甲仙區,64000330006,關山里,27.05
高雄市,甲仙區,64000330005,寶隆里,138.2
高雄市,杉林區,64000340005,上平里,270.96
高雄市,杉林區,64000340008,大愛里,3888.08
高雄市,杉林區,64000340006,月眉里,181.09
高雄市,杉林區,64000340007,月美里,139.19
高雄市,杉林區,64000340002,木梓里,51.05
高雄市,杉林區,64000340001,杉林里,51.71
高雄市,杉林區,64000340003,集來里,36.55
高雄市,杉林區,64000340004,新庄里,157.97
高雄市,那瑪夏區,64000380003,南沙魯里,14.62
高雄市,那瑪夏區,64000380001,達卡努瓦,18.19
高雄市,那瑪夏區,64000380002,瑪雅里,22.81
高雄市,岡山區,64000190015,三和里,218.11
高雄市,岡山區,64000190029,大莊里,355.06
高雄市,岡山區,64000190006,大遼里,705.21
高雄市,岡山區,64000190033,仁義里,13445.31
高雄市,岡山區,64000190016,仁壽里,11211.51
高雄市,岡山區,64000190020,台上里,6565.54
高雄市,岡山區,64000190001,平安里,10542.06
高雄市,岡山區,64000190025,本洲里,421.41
高雄市,岡山區,64000190022,白米里,940.02
高雄市,岡山區,64000190023,石潭里,4222.59
高雄市,岡山區,64000190019,竹圍里,4659.32
高雄市,岡山區,64000190011,協和里,2185.3
高雄市,岡山區,64000190030,協榮里,5409.12
高雄市,岡山區,64000190008,和平里,1454.32
高雄市,岡山區,64000190002,岡山里,4830.34
高雄市,岡山區,64000190007,忠孝里,18635.57
高雄市,岡山區,64000190013,信義里,2277.28
高雄市,岡山區,64000190009,前峰里,5957.42
高雄市,岡山區,64000190012,後協里,4216.82
高雄市,岡山區,64000190005,後紅里,13334.87
高雄市,岡山區,64000190031,為隨里,518.72
高雄市,岡山區,64000190018,程香里,3327.08
高雄市,岡山區,64000190028,華崗里,624.58
高雄市,岡山區,64000190027,嘉峰里,1025.23
高雄市,岡山區,64000190026,嘉興里,981.42
高雄市,岡山區,64000190003,壽天里,6272.79
高雄市,岡山區,64000190032,壽峰里,8170.6
高雄市,岡山區,64000190017,碧紅里,6634.75
高雄市,岡山區,64000190024,福興里,2632.73
高雄市,岡山區,64000190004,維仁里,9068.52
高雄市,岡山區,64000190010,劉厝里,1788.85
高雄市,岡山區,64000190014,潭底里,505.61
高雄市,岡山區,64000190021,灣裡里,1286.79
高雄市,林園區,64000130024,中汕里,3535.28
高雄市,林園區,64000130017,中芸里,4712.15
高雄市,林園區,64000130006,中門里,1820
高雄市,林園區,64000130005,中厝里,3107.59
高雄市,林園區,64000130023,五福里,853.87
高雄市,林園區,64000130020,仁愛里,17964.61
高雄市,林園區,64000130021,文賢里,5942.15
高雄市,林園區,64000130013,王公里,6267.13
高雄市,林園區,64000130011,北汕里,926.47
高雄市,林園區,64000130019,西汕里,3083.62
高雄市,林園區,64000130009,西溪里,3241.6
高雄市,林園區,64000130018,東汕里,13445.06
高雄市,林園區,64000130001,東林里,7270.96
高雄市,林園區,64000130012,林內里,1679.95
高雄市,林園區,64000130014,林家里,894.78
高雄市,林園區,64000130002,林園里,4598.08
高雄市,林園區,64000130007,頂厝里,6313.92
高雄市,林園區,64000130008,港埔里,4128.23
高雄市,林園區,64000130010,港嘴里,3971.02
高雄市,林園區,64000130003,溪州里,893.12
高雄市,林園區,64000130016,鳳芸里,13950.44
高雄市,林園區,64000130022,廣應里,1832.74
高雄市,林園區,64000130004,潭頭里,835.29
高雄市,林園區,64000130015,龔厝里,2047.78
高雄市,阿蓮區,64000230002,中路里,526.88
高雄市,阿蓮區,64000230011,玉庫里,273.82
高雄市,阿蓮區,64000230001,石安里,619.07
高雄市,阿蓮區,64000230008,和蓮里,3795.95
高雄市,阿蓮區,64000230006,阿蓮里,2787.7
高雄市,阿蓮區,64000230009,青旗里,965.8
高雄市,阿蓮區,64000230012,南蓮里,2188.59
高雄市,阿蓮區,64000230005,崗山里,248.29
高雄市,阿蓮區,64000230007,清蓮里,9717.58
高雄市,阿蓮區,64000230010,復安里,380.15
高雄市,阿蓮區,64000230004,港後里,465.07
高雄市,阿蓮區,64000230003,山里,360.43
高雄市,前金區,64000070001,三川里,20990.96
高雄市,前金區,64000070019,文西里,14042.7
高雄市,前金區,64000070020,文東里,13832.93
高雄市,前金區,64000070004,北金里,17199.81
高雄市,前金區,64000070010,民生里,19551.03
高雄市,前金區,64000070005,東金里,13069.62
高雄市,前金區,64000070012,林投里,8019.13
高雄市,前金區,64000070015,社西里,15774.2
高雄市,前金區,64000070014,社東里,21424.28
高雄市,前金區,64000070017,長生里,7773.16
高雄市,前金區,64000070003,長城里,25206.65
高雄市,前金區,64000070008,長興里,20189.99
高雄市,前金區,64000070009,青山里,24884.91
高雄市,前金區,64000070007,後金里,3731.42
高雄市,前金區,64000070002,草江里,13506.62
高雄市,前金區,64000070013,國民里,8917.69
高雄市,前金區,64000070016,博孝里,11696.7
高雄市,前金區,64000070011,復元里,17386.25
高雄市,前金區,64000070006,新生里,19036.33
高雄市,前金區,64000070018,榮復里,17690.45
高雄市,前鎮區,64000090005,仁愛里,4164.8
高雄市,前鎮區,64000090008,平昌里,10896.35
高雄市,前鎮區,64000090007,平等里,11643.12
高雄市,前鎮區,64000090029,民權里,37325.16
高雄市,前鎮區,64000090045,竹中里,25526.28
高雄市,前鎮區,64000090040,竹內里,25640.19
高雄市,前鎮區,64000090043,竹北里,27691.57
高雄市,前鎮區,64000090044,竹西里,18208.99
高雄市,前鎮區,64000090041,竹東里,26315.79
高雄市,前鎮區,64000090042,竹南里,24457.6
高雄市,前鎮區,64000090028,西山里,29201.29
高雄市,前鎮區,64000090033,西甲里,18703.82
高雄市,前鎮區,64000090032,良和里,9685.1
高雄市,前鎮區,64000090038,忠孝里,15795.69
高雄市,前鎮區,64000090024,忠純里,24473.96
高雄市,前鎮區,64000090025,忠誠里,4922.31
高雄市,前鎮區,64000090003,明正里,3632.95
高雄市,前鎮區,64000090002,明孝里,2145.95
高雄市,前鎮區,64000090004,明義里,4055.15
高雄市,前鎮區,64000090012,明道里,9578.81
高雄市,前鎮區,64000090009,明禮里,11002.1
高雄市,前鎮區,64000090010,信義里,6900.53
高雄市,前鎮區,64000090011,信德里,27775.66
高雄市,前鎮區,64000090015,前鎮里,18302.95
高雄市,前鎮區,64000090030,建隆里,3426.85
高雄市,前鎮區,64000090031,振興里,10300.44
高雄市,前鎮區,64000090001,草衙里,16633.18
高雄市,前鎮區,64000090034,盛興里,27975.38
高雄市,前鎮區,64000090035,盛豐里,30313.78
高雄市,前鎮區,64000090039,復國里,30748.2
高雄市,前鎮區,64000090059,瑞文里,27428.28
高雄市,前鎮區,64000090054,瑞北里,33230.63
高雄市,前鎮區,64000090052,瑞平里,45611.13
高雄市,前鎮區,64000090046,瑞竹里,2702.37
高雄市,前鎮區,64000090055,瑞西里,34521.84
高雄市,前鎮區,64000090051,瑞和里,48460.95
高雄市,前鎮區,64000090061,瑞昌里,34052.34
高雄市,前鎮區,64000090050,瑞東里,42740.33
高雄市,前鎮區,64000090047,瑞南里,25665.63
高雄市,前鎮區,64000090056,瑞崗里,31184.18
高雄市,前鎮區,64000090049,瑞祥里,44976.74
高雄市,前鎮區,64000090060,瑞華里,32323.67
高雄市,前鎮區,64000090053,瑞隆里,25256.74
高雄市,前鎮區,64000090058,瑞誠里,32007.79
高雄市,前鎮區,64000090057,瑞興里,40844.83
高雄市,前鎮區,64000090048,瑞豐里,43453.31
高雄市,前鎮區,64000090006,德昌里,34811.78
高雄市,前鎮區,64000090036,興中里,36437.38
高雄市,前鎮區,64000090014,興仁里,4744.35
高雄市,前鎮區,64000090013,興化里,510.6
高雄市,前鎮區,64000090021,興邦里,3370.57
高雄市,前鎮區,64000090037,興東里,39172.4
高雄市,前鎮區,64000090022,鎮中里,23953.37
高雄市,前鎮區,64000090023,鎮北里,364.48
高雄市,前鎮區,64000090018,鎮昌里,22266.5
高雄市,前鎮區,64000090016,鎮東里,25634.87
高雄市,前鎮區,64000090019,鎮海里,18135.84
高雄市,前鎮區,64000090020,鎮陽里,16233.56
高雄市,前鎮區,64000090017,鎮榮里,32624.93
高雄市,美濃區,64000310011,中圳里,347.19
高雄市,美濃區,64000310004,中壇里,827.56
高雄市,美濃區,64000310017,吉和里,624.21
高雄市,美濃區,64000310018,吉東里,564.05
高雄市,美濃區,64000310016,吉洋里,253.23
高雄市,美濃區,64000310002,合和里,695.92
高雄市,美濃區,64000310012,東門里,1445.49
高雄市,美濃區,64000310013,泰安里,4505.96
高雄市,美濃區,64000310015,清水里,461.88
高雄市,美濃區,64000310007,獅山里,234.12
高雄市,美濃區,64000310003,祿興里,690.45
高雄市,美濃區,64000310001,福安里,333.14
高雄市,美濃區,64000310019,廣林里,49.46
高雄市,美濃區,64000310009,廣德里,548.05
高雄市,美濃區,64000310005,德興里,781.7
高雄市,美濃區,64000310010,興隆里,170.62
高雄市,美濃區,64000310006,龍山里,695.19
高雄市,美濃區,64000310008,龍肚里,177.79
高雄市,美濃區,64000310014,瀰濃里,997.27
高雄市,茄萣區,64000260009,大定里,1650.6
高雄市,茄萣區,64000260003,白雲里,1789.98
高雄市,茄萣區,64000260008,光定里,5194.9
高雄市,茄萣區,64000260010,吉定里,1623.42
高雄市,茄萣區,64000260014,和協里,10348.28
高雄市,茄萣區,64000260007,保定里,4928.73
高雄市,茄萣區,64000260015,崎漏里,459.9
