臺北市,大同區,臺北市大同區,63000060007,6300600-007,星明里,63000060,63000060007
臺北市,大同區,臺北市大同區,63000060008,6300600-008,光能里,63000060,63000060008
臺北市,大同區,臺北市大同區,63000060009,6300600-009,大有里,63000060,63000060009
臺北市,大同區,臺北市大同區,63000060010,6300600-010,延平里,63000060,63000060010
臺北市,大同區,臺北市大同區,63000060011,6300600-011,雙連里,63000060,63000060011
臺北市,大同區,臺北市大同區,63000060012,6300600-012,南芳里,63000060,63000060012
臺北市,大同區,臺北市大同區,63000060013,6300600-013,民權里,63000060,63000060013
臺北市,大同區,臺北市大同區,63000060014,6300600-014,景星里,63000060,63000060014
臺北市,大同區,臺北市大同區,63000060015,6300600-015,隆和里,63000060,63000060015
臺北市,大同區,臺北市大同區,63000060016,6300600-016,蓬萊里,63000060,63000060016
臺北市,大同區,臺北市大同區,63000060017,6300600-017,國順里,63000060,63000060017
臺北市,大同區,臺北市大同區,63000060018,6300600-018,國慶里,63000060,63000060018
臺北市,大同區,臺北市大同區,63000060019,6300600-019,揚雅里,63000060,63000060019
臺北市,大同區,臺北市大同區,63000060020,6300600-020,斯文里,63000060,63000060020
臺北市,大同區,臺北市大同區,63000060021,6300600-021,鄰江里,63000060,63000060021
臺北市,大同區,臺北市大同區,63000060022,6300600-022,至聖里,63000060,63000060022
臺北市,大同區,臺北市大同區,63000060024,6300600-024,老師里,63000060,63000060024
臺北市,大同區,臺北市大同區,63000060025,6300600-025,重慶里,63000060,63000060025
臺北市,大同區,臺北市大同區,63000060026,6300600-026,保安里,63000060,63000060026
臺北市,萬華區,臺北市萬華區,63000070001,6300700-001,福星里,63000070,63000070001
臺北市,萬華區,臺北市萬華區,63000070002,6300700-002,萬壽里,63000070,63000070002
臺北市,萬華區,臺北市萬華區,63000070003,6300700-003,西門里,63000070,63000070003
臺北市,萬華區,臺北市萬華區,63000070004,6300700-004,新起里,63000070,63000070004
臺北市,萬華區,臺北市萬華區,63000070005,6300700-005,菜園里,63000070,63000070005
臺北市,萬華區,臺北市萬華區,63000070006,6300700-006,青山里,63000070,63000070006
臺北市,萬華區,臺北市萬華區,63000070007,6300700-007,富民里,63000070,63000070007
臺北市,萬華區,臺北市萬華區,63000070008,6300700-008,福音里,63000070,63000070008
臺北市,萬華區,臺北市萬華區,63000070009,6300700-009,仁德里,63000070,63000070009
臺北市,萬華區,臺北市萬華區,63000070010,6300700-010,富福里,63000070,63000070010
臺北市,萬華區,臺北市萬華區,63000070011,6300700-011,頂碩里,63000070,63000070011
臺北市,萬華區,臺北市萬華區,63000070012,6300700-012,雙園里,63000070,63000070012
臺北市,萬華區,臺北市萬華區,63000070013,6300700-013,新忠里,63000070,63000070013
臺北市,萬華區,臺北市萬華區,63000070014,6300700-014,新和里,63000070,63000070014
臺北市,萬華區,臺北市萬華區,63000070015,6300700-015,糖廍里,63000070,63000070015
臺北市,萬華區,臺北市萬華區,63000070016,6300700-016,和平里,63000070,63000070016
臺北市,萬華區,臺北市萬華區,63000070017,6300700-017,綠堤里,63000070,63000070017
臺北市,萬華區,臺北市萬華區,63000070018,6300700-018,華江里,63000070,63000070018
臺北市,萬華區,臺北市萬華區,63000070019,6300700-019,柳鄉里,63000070,63000070019
臺北市,萬華區,臺北市萬華區,63000070020,6300700-020,日善里,63000070,63000070020
臺北市,萬華區,臺北市萬華區,63000070021,6300700-021,新安里,63000070,63000070021
臺北市,萬華區,臺北市萬華區,63000070022,6300700-022,忠德里,63000070,63000070022
臺北市,萬華區,臺北市萬華區,63000070023,6300700-023,孝德里,63000070,63000070023
臺北市,萬華區,臺北市萬華區,63000070024,6300700-024,和德里,63000070,63000070024
臺北市,萬華區,臺北市萬華區,63000070025,6300700-025,錦德里,63000070,63000070025
臺北市,萬華區,臺北市萬華區,63000070026,6300700-026,全德里,63000070,63000070026
臺北市,萬華區,臺北市萬華區,63000070027,6300700-027,保德里,63000070,63000070027
臺北市,萬華區,臺北市萬華區,63000070028,6300700-028,銘德里,63000070,63000070028
臺北市,萬華區,臺北市萬華區,63000070029,6300700-029,榮德里,63000070,63000070029
臺北市,萬華區,臺北市萬華區,63000070030,6300700-030,壽德里,63000070,63000070030
臺北市,萬華區,臺北市萬華區,63000070031,6300700-031,興德里,63000070,63000070031
臺北市,萬華區,臺北市萬華區,63000070032,6300700-032,華中里,63000070,63000070032
臺北市,萬華區,臺北市萬華區,63000070033,6300700-033,日祥里,63000070,63000070033
臺北市,萬華區,臺北市萬華區,63000070034,6300700-034,忠貞里,63000070,63000070034
臺北市,萬華區,臺北市萬華區,63000070035,6300700-035,凌霄里,63000070,63000070035
臺北市,萬華區,臺北市萬華區,63000070036,6300700-036,騰雲里,63000070,63000070036
臺北市,文山區,臺北市文山區,63000080001,6300800-001,景行里,63000080,63000080001
臺北市,文山區,臺北市文山區,63000080002,6300800-002,景東里,63000080,63000080002
臺北市,文山區,臺北市文山區,63000080003,6300800-003,景美里,63000080,63000080003
臺北市,文山區,臺北市文山區,63000080004,6300800-004,景慶里,63000080,63000080004
臺北市,文山區,臺北市文山區,63000080005,6300800-005,景仁里,63000080,63000080005
臺北市,文山區,臺北市文山區,63000080006,6300800-006,景華里,63000080,63000080006
臺北市,文山區,臺北市文山區,63000080007,6300800-007,萬有里,63000080,63000080007
臺北市,文山區,臺北市文山區,63000080008,6300800-008,萬祥里,63000080,63000080008
臺北市,文山區,臺北市文山區,63000080009,6300800-009,萬隆里,63000080,63000080009
臺北市,文山區,臺北市文山區,63000080010,6300800-010,萬年里,63000080,63000080010
臺北市,文山區,臺北市文山區,63000080011,6300800-011,萬和里,63000080,63000080011
臺北市,文山區,臺北市文山區,63000080012,6300800-012,萬盛里,63000080,63000080012
臺北市,文山區,臺北市文山區,63000080013,6300800-013,興豐里,63000080,63000080013
