OBJECTID,UID,PRO_ID,VILLAGE,TOWN,COUNTY,V_code,town109,nVill103,V_NAME103,T_NAME103,C_NAME103
13433,4129,10,南港村,國姓鄉,南投縣,1000810-011,,1000810-011,南港村,國姓鄉,南投縣
13434,4130,10,大石村,國姓鄉,南投縣,1000810-012,,1000810-012,大石村,國姓鄉,南投縣
13436,4132,10,水里村,水里鄉,南投縣,1000811-001,,1000811-001,水里村,水里鄉,南投縣
13437,4133,10,農富村,水里鄉,南投縣,1000811-002,,1000811-002,農富村,水里鄉,南投縣
13438,4134,10,新城村,水里鄉,南投縣,1000811-003,,1000811-003,新城村,水里鄉,南投縣
13439,4135,10,中央村,水里鄉,南投縣,1000811-004,,1000811-004,中央村,水里鄉,南投縣
13440,4136,10,城中村,水里鄉,南投縣,1000811-005,,1000811-005,城中村,水里鄉,南投縣
13441,4137,10,北埔村,水里鄉,南投縣,1000811-006,,1000811-006,北埔村,水里鄉,南投縣
13442,4138,10,鉅工村,水里鄉,南投縣,1000811-007,,1000811-007,鉅工村,水里鄉,南投縣
13443,4139,10,永豐村,水里鄉,南投縣,1000811-008,,1000811-008,永豐村,水里鄉,南投縣
13444,4140,10,頂崁村,水里鄉,南投縣,1000811-009,,1000811-009,頂崁村,水里鄉,南投縣
13445,4141,10,車埕村,水里鄉,南投縣,1000811-010,,1000811-010,車埕村,水里鄉,南投縣
13446,4161,10,東埔村,信義鄉,南投縣,1000812-011,,1000812-011,東埔村,信義鄉,南投縣
13447,4162,10,雙龍村,信義鄉,南投縣,1000812-012,,1000812-012,雙龍村,信義鄉,南投縣
13448,4163,10,新鄉村,信義鄉,南投縣,1000812-013,,1000812-013,新鄉村,信義鄉,南投縣
13449,4164,10,豐丘村,信義鄉,南投縣,1000812-014,,1000812-014,豐丘村,信義鄉,南投縣
13450,4165,10,法治村,仁愛鄉,南投縣,1000813-001,,1000813-001,法治村,仁愛鄉,南投縣
13451,4166,10,中正村,仁愛鄉,南投縣,1000813-002,,1000813-002,中正村,仁愛鄉,南投縣
13454,4169,10,力行村,仁愛鄉,南投縣,1000813-005,,1000813-005,力行村,仁愛鄉,南投縣
13456,4171,10,合作村,仁愛鄉,南投縣,1000813-007,,1000813-007,合作村,仁愛鄉,南投縣
13457,4172,10,親愛村,仁愛鄉,南投縣,1000813-008,,1000813-008,親愛村,仁愛鄉,南投縣
13458,4173,10,大同村,仁愛鄉,南投縣,1000813-009,,1000813-009,大同村,仁愛鄉,南投縣
13459,4174,10,南豐村,仁愛鄉,南投縣,1000813-010,,1000813-010,南豐村,仁愛鄉,南投縣
13460,4175,10,春陽村,仁愛鄉,南投縣,1000813-011,,1000813-011,春陽村,仁愛鄉,南投縣
13462,4177,10,萬豐村,仁愛鄉,南投縣,1000813-013,,1000813-013,萬豐村,仁愛鄉,南投縣
13465,5714,10,復興里,馬公市,澎湖縣,1001601-002,,1001601-002,復興里,馬公市,澎湖縣
13466,5715,10,長安里,馬公市,澎湖縣,1001601-003,,1001601-003,長安里,馬公市,澎湖縣
13467,5716,10,中央里,馬公市,澎湖縣,1001601-004,,1001601-004,中央里,馬公市,澎湖縣
13468,5717,10,啟明里,馬公市,澎湖縣,1001601-005,,1001601-005,啟明里,馬公市,澎湖縣
13469,5718,10,重慶里,馬公市,澎湖縣,1001601-006,,1001601-006,重慶里,馬公市,澎湖縣
13470,5719,10,中興里,馬公市,澎湖縣,1001601-007,,1001601-007,中興里,馬公市,澎湖縣
13471,5720,10,光復里,馬公市,澎湖縣,1001601-008,,1001601-008,光復里,馬公市,澎湖縣
13472,5721,10,光榮里,馬公市,澎湖縣,1001601-009,,1001601-009,光榮里,馬公市,澎湖縣
13473,5722,10,光明里,馬公市,澎湖縣,1001601-010,,1001601-010,光明里,馬公市,澎湖縣
13474,5723,10,朝陽里,馬公市,澎湖縣,1001601-011,,1001601-011,朝陽里,馬公市,澎湖縣
13475,5724,10,陽明里,馬公市,澎湖縣,1001601-012,,1001601-012,陽明里,馬公市,澎湖縣
13476,5725,10,重光里,馬公市,澎湖縣,1001601-013,,1001601-013,重光里,馬公市,澎湖縣
13477,5726,10,西衛里,馬公市,澎湖縣,1001601-014,,1001601-014,西衛里,馬公市,澎湖縣
13478,5727,10,西文里,馬公市,澎湖縣,1001601-015,,1001601-015,西文里,馬公市,澎湖縣
13479,5728,10,東文里,馬公市,澎湖縣,1001601-016,,1001601-016,東文里,馬公市,澎湖縣
13480,5729,10,案山里,馬公市,澎湖縣,1001601-017,,1001601-017,案山里,馬公市,澎湖縣
13481,5730,10,光華里,馬公市,澎湖縣,1001601-018,,1001601-018,光華里,馬公市,澎湖縣
13482,5731,10,前寮里,馬公市,澎湖縣,1001601-019,,1001601-019,前寮里,馬公市,澎湖縣
13483,5732,10,石泉里,馬公市,澎湖縣,1001601-020,,1001601-020,石泉里,馬公市,澎湖縣
13484,5733,10,菜園里,馬公市,澎湖縣,1001601-021,,1001601-021,菜園里,馬公市,澎湖縣
13485,5734,10,東衛里,馬公市,澎湖縣,1001601-022,,1001601-022,東衛里,馬公市,澎湖縣
13486,5735,10,安宅里,馬公市,澎湖縣,1001601-023,,1001601-023,安宅里,馬公市,澎湖縣
13487,5736,10,烏崁里,馬公市,澎湖縣,1001601-024,,1001601-024,烏崁里,馬公市,澎湖縣
13488,5737,10,興仁里,馬公市,澎湖縣,1001601-025,,1001601-025,興仁里,馬公市,澎湖縣
13489,5738,10,鐵線里,馬公市,澎湖縣,1001601-026,,1001601-026,鐵線里,馬公市,澎湖縣
13490,5739,10,山水里,馬公市,澎湖縣,1001601-027,,1001601-027,山水里,馬公市,澎湖縣
13491,5740,10,鎖港里,馬公市,澎湖縣,1001601-028,,1001601-028,鎖港里,馬公市,澎湖縣
13492,5741,10,五德里,馬公市,澎湖縣,1001601-029,,1001601-029,五德里,馬公市,澎湖縣
13493,5742,10,井垵里,馬公市,澎湖縣,1001601-030,,1001601-030,井垵里,馬公市,澎湖縣
13494,5743,10,時裡里,馬公市,澎湖縣,1001601-031,,1001601-031,時裡里,馬公市,澎湖縣
13495,5744,10,風櫃里,馬公市,澎湖縣,1001601-032,,1001601-032,風櫃里,馬公市,澎湖縣
13496,5745,10,虎井里,馬公市,澎湖縣,1001601-033,,1001601-033,虎井里,馬公市,澎湖縣
13497,5746,10,桶盤里,馬公市,澎湖縣,1001601-034,,1001601-034,桶盤里,馬公市,澎湖縣
13498,5747,10,湖西村,湖西鄉,澎湖縣,1001602-001,,1001602-001,湖西村,湖西鄉,澎湖縣
13499,5748,10,湖東村,湖西鄉,澎湖縣,1001602-002,,1001602-002,湖東村,湖西鄉,澎湖縣
13500,5749,10,青螺村,湖西鄉,澎湖縣,1001602-003,,1001602-003,青螺村,湖西鄉,澎湖縣
13501,5750,10,白坑村,湖西鄉,澎湖縣,1001602-004,,1001602-004,白坑村,湖西鄉,澎湖縣
13502,5751,10,南寮村,湖西鄉,澎湖縣,1001602-005,,1001602-005,南寮村,湖西鄉,澎湖縣
13503,5752,10,北寮村,湖西鄉,澎湖縣,1001602-006,,1001602-006,北寮村,湖西鄉,澎湖縣
13504,5753,10,紅羅村,湖西鄉,澎湖縣,1001602-007,,1001602-007,紅羅村,湖西鄉,澎湖縣
13505,5754,10,西溪村,湖西鄉,澎湖縣,1001602-008,,1001602-008,西溪村,湖西鄉,澎湖縣
13506,5755,10,成功村,湖西鄉,澎湖縣,1001602-009,,1001602-009,成功村,湖西鄉,澎湖縣
13507,5756,10,東石村,湖西鄉,澎湖縣,1001602-010,,1001602-010,東石村,湖西鄉,澎湖縣
13508,5757,10,中西村,湖西鄉,澎湖縣,1001602-011,,1001602-011,中西村,湖西鄉,澎湖縣
13509,5758,10,潭邊村,湖西鄉,澎湖縣,1001602-012,,1001602-012,潭邊村,湖西鄉,澎湖縣
13510,5759,10,鼎灣村,湖西鄉,澎湖縣,1001602-013,,1001602-013,鼎灣村,湖西鄉,澎湖縣
13511,5760,10,許家村,湖西鄉,澎湖縣,1001602-014,,1001602-014,許家村,湖西鄉,澎湖縣
13512,5761,10,沙港村,湖西鄉,澎湖縣,1001602-015,,1001602-015,沙港村,湖西鄉,澎湖縣
13513,5762,10,城北村,湖西鄉,澎湖縣,1001602-016,,1001602-016,城北村,湖西鄉,澎湖縣
13514,5763,10,太武村,湖西鄉,澎湖縣,1001602-017,,1001602-017,太武村,湖西鄉,澎湖縣
13515,5764,10,隘門村,湖西鄉,澎湖縣,1001602-018,,1001602-018,隘門村,湖西鄉,澎湖縣
13516,5765,10,林投村,湖西鄉,澎湖縣,1001602-019,,1001602-019,林投村,湖西鄉,澎湖縣
13517,5766,10,尖山村,湖西鄉,澎湖縣,1001602-020,,1001602-020,尖山村,湖西鄉,澎湖縣
13518,5767,10,龍門村,湖西鄉,澎湖縣,1001602-021,,1001602-021,龍門村,湖西鄉,澎湖縣
13519,5768,10,果葉村,湖西鄉,澎湖縣,1001602-022,,1001602-022,果葉村,湖西鄉,澎湖縣
13520,5777,10,中屯村,白沙鄉,澎湖縣,1001603-001,,1001603-001,中屯村,白沙鄉,澎湖縣
13521,5778,10,講美村,白沙鄉,澎湖縣,1001603-002,,1001603-002,講美村,白沙鄉,澎湖縣
13522,5779,10,城前村,白沙鄉,澎湖縣,1001603-003,,1001603-003,城前村,白沙鄉,澎湖縣
13523,5780,10,鎮海村,白沙鄉,澎湖縣,1001603-004,,1001603-004,鎮海村,白沙鄉,澎湖縣
13524,5781,10,港子村,白沙鄉,澎湖縣,1001603-005,,1001603-005,港子村,白沙鄉,澎湖縣
13525,5782,10,岐頭村,白沙鄉,澎湖縣,1001603-006,,1001603-006,岐頭村,白沙鄉,澎湖縣
13526,5783,10,小赤村,白沙鄉,澎湖縣,1001603-007,,1001603-007,小赤村,白沙鄉,澎湖縣
13527,5784,10,赤崁村,白沙鄉,澎湖縣,1001603-008,,1001603-008,赤崁村,白沙鄉,澎湖縣
13528,5785,10,瓦硐村,白沙鄉,澎湖縣,1001603-009,,1001603-009,瓦硐村,白沙鄉,澎湖縣
13529,5786,10,後寮村,白沙鄉,澎湖縣,1001603-010,,1001603-010,後寮村,白沙鄉,澎湖縣
13530,5787,10,通梁村,白沙鄉,澎湖縣,1001603-011,,1001603-011,通梁村,白沙鄉,澎湖縣
13531,5788,10,吉貝村,白沙鄉,澎湖縣,1001603-012,,1001603-012,吉貝村,白沙鄉,澎湖縣
13532,5789,10,鳥嶼村,白沙鄉,澎湖縣,1001603-013,,1001603-013,鳥嶼村,白沙鄉,澎湖縣
13533,5790,10,員貝村,白沙鄉,澎湖縣,1001603-014,,1001603-014,員貝村,白沙鄉,澎湖縣
13534,5791,10,大倉村,白沙鄉,澎湖縣,1001603-015,,1001603-015,大倉村,白沙鄉,澎湖縣
13535,5798,10,合界村,西嶼鄉,澎湖縣,1001604-002,,1001604-002,合界村,西嶼鄉,澎湖縣
13536,5799,10,小門村,西嶼鄉,澎湖縣,1001604-003,,1001604-003,小門村,西嶼鄉,澎湖縣
13537,5800,10,竹灣村,西嶼鄉,澎湖縣,1001604-004,,1001604-004,竹灣村,西嶼鄉,澎湖縣
13538,5801,10,大池村,西嶼鄉,澎湖縣,1001604-005,,1001604-005,大池村,西嶼鄉,澎湖縣
13539,5802,10,二崁村,西嶼鄉,澎湖縣,1001604-006,,1001604-006,二崁村,西嶼鄉,澎湖縣
13540,5803,10,池東村,西嶼鄉,澎湖縣,1001604-007,,1001604-007,池東村,西嶼鄉,澎湖縣
13541,5804,10,池西村,西嶼鄉,澎湖縣,1001604-008,,1001604-008,池西村,西嶼鄉,澎湖縣
13542,5805,10,赤馬村,西嶼鄉,澎湖縣,1001604-009,,1001604-009,赤馬村,西嶼鄉,澎湖縣
13543,5806,10,內垵村,西嶼鄉,澎湖縣,1001604-010,,1001604-010,內垵村,西嶼鄉,澎湖縣
13544,5807,10,外垵村,西嶼鄉,澎湖縣,1001604-011,,1001604-011,外垵村,西嶼鄉,澎湖縣
13545,5808,10,東安村,望安鄉,澎湖縣,1001605-001,,1001605-001,東安村,望安鄉,澎湖縣
13546,5809,10,西安村,望安鄉,澎湖縣,1001605-002,,1001605-002,西安村,望安鄉,澎湖縣
13547,5810,10,中社村,望安鄉,澎湖縣,1001605-003,,1001605-003,中社村,望安鄉,澎湖縣
13548,5811,10,水垵村,望安鄉,澎湖縣,1001605-004,,1001605-004,水垵村,望安鄉,澎湖縣
13549,5812,10,將軍村,望安鄉,澎湖縣,1001605-005,,1001605-005,將軍村,望安鄉,澎湖縣
13550,5813,10,東坪村,望安鄉,澎湖縣,1001605-006,,1001605-006,東坪村,望安鄉,澎湖縣
13551,5814,10,西坪村,望安鄉,澎湖縣,1001605-007,,1001605-007,西坪村,望安鄉,澎湖縣
13552,5815,10,東吉村,望安鄉,澎湖縣,1001605-008,,1001605-008,東吉村,望安鄉,澎湖縣
13553,5816,10,花嶼村,望安鄉,澎湖縣,1001605-009,,1001605-009,花嶼村,望安鄉,澎湖縣
13555,5818,10,東湖村,七美鄉,澎湖縣,1001606-001,,1001606-001,東湖村,七美鄉,澎湖縣
13556,5819,10,西湖村,七美鄉,澎湖縣,1001606-002,,1001606-002,西湖村,七美鄉,澎湖縣
13557,5820,10,中和村,七美鄉,澎湖縣,1001606-003,,1001606-003,中和村,七美鄉,澎湖縣
13558,5821,10,平和村,七美鄉,澎湖縣,1001606-004,,1001606-004,平和村,七美鄉,澎湖縣
13559,5822,10,海豐村,七美鄉,澎湖縣,1001606-005,,1001606-005,海豐村,七美鄉,澎湖縣
13560,5823,10,南港村,七美鄉,澎湖縣,1001606-006,,1001606-006,南港村,七美鄉,澎湖縣
13561,10740,10,田寮里,集集鎮,南投縣,1000805-004,,1000805-004,田寮里,集集鎮,南投縣
13562,10741,10,隘寮里,集集鎮,南投縣,1000805-005,,1000805-005,隘寮里,集集鎮,南投縣
13581,10742,10,永昌里,集集鎮,南投縣,1000805-009,,1000805-009,永昌里,集集鎮,南投縣
13582,10743,10,八張里,集集鎮,南投縣,1000805-008,,1000805-008,八張里,集集鎮,南投縣
13583,4017,10,回瑤里,竹山鎮,南投縣,1000804-005,,1000804-005,回瑤里,竹山鎮,南投縣
13584,10744,10,富山里,集集鎮,南投縣,1000805-010,,1000805-010,富山里,集集鎮,南投縣
13585,10745,10,廣明里,集集鎮,南投縣,1000805-011,,1000805-011,廣明里,集集鎮,南投縣
13586,10746,10,集集里,集集鎮,南投縣,1000805-001,,1000805-001,集集里,集集鎮,南投縣
13587,10747,10,玉映里,集集鎮,南投縣,1000805-006,,1000805-006,玉映里,集集鎮,南投縣
13588,10748,10,和平里,集集鎮,南投縣,1000805-002,,1000805-002,和平里,集集鎮,南投縣
13589,10749,10,林尾里,集集鎮,南投縣,1000805-003,,1000805-003,林尾里,集集鎮,南投縣
13590,10750,10,吳厝里,集集鎮,南投縣,1000805-007,,1000805-007,吳厝里,集集鎮,南投縣
13591,2097,9,賢庵里,金城鎮,金門縣,0902001-008,,0902001-008,賢庵里,金城鎮,金門縣
13592,2090,9,東門里,金城鎮,金門縣,0902001-001,,0902001-001,東門里,金城鎮,金門縣
13593,2090,9,南門里,金城鎮,金門縣,0902001-003,,0902001-003,南門里,金城鎮,金門縣
13594,2090,9,西門里,金城鎮,金門縣,0902001-002,,0902001-002,西門里,金城鎮,金門縣
13595,2090,9,北門里,金城鎮,金門縣,0902001-004,,0902001-004,北門里,金城鎮,金門縣
13597,2263,10,二結村,礁溪鄉,宜蘭縣,1000205-018,,1000205-018,二結村,礁溪鄉,宜蘭縣
13598,2262,10,匏崙村,礁溪鄉,宜蘭縣,1000205-017,,1000205-017,匏崙村,礁溪鄉,宜蘭縣
13599,10751,10,橫礁村,西嶼鄉,澎湖縣,1001604-001,,1001604-001,橫礁村,西嶼鄉,澎湖縣
15527,3542,10,竹林村,芬園鄉,彰化縣,1000709-003,,1000709-003,竹林村,芬園鄉,彰化縣
15530,3544,10,茄荖村,芬園鄉,彰化縣,1000709-005,,1000709-005,茄荖村,芬園鄉,彰化縣
15531,3545,10,嘉興村,芬園鄉,彰化縣,1000709-006,,1000709-006,嘉興村,芬園鄉,彰化縣
13826,4463,10,有才村,褒忠鄉,雲林縣,1000915-006,,1000915-006,有才村,褒忠鄉,雲林縣
13827,4464,10,田洋村,褒忠鄉,雲林縣,1000915-007,,1000915-007,田洋村,褒忠鄉,雲林縣
13828,4465,10,龍岩村,褒忠鄉,雲林縣,1000915-008,,1000915-008,龍岩村,褒忠鄉,雲林縣
13829,4466,10,潮厝村,褒忠鄉,雲林縣,1000915-009,,1000915-009,潮厝村,褒忠鄉,雲林縣
13831,4459,10,埔姜村,褒忠鄉,雲林縣,1000915-002,,1000915-002,埔姜村,褒忠鄉,雲林縣
13832,4461,10,新湖村,褒忠鄉,雲林縣,1000915-004,,1000915-004,新湖村,褒忠鄉,雲林縣
13833,4436,10,興華村,麥寮鄉,雲林縣,1000913-004,,1000913-004,興華村,麥寮鄉,雲林縣
13834,4427,10,大有村,崙背鄉,雲林縣,1000912-009,,1000912-009,大有村,崙背鄉,雲林縣
13835,4425,10,阿勸村,崙背鄉,雲林縣,1000912-007,,1000912-007,阿勸村,崙背鄉,雲林縣
13836,4313,10,新庄里,土庫鎮,雲林縣,1000905-017,,1000905-017,新庄里,土庫鎮,雲林縣
13837,4455,10,同安村,東勢鄉,雲林縣,1000914-010,,1000914-010,同安村,東勢鄉,雲林縣
13839,3226,10,富興村,大湖鄉,苗栗縣,1000508-004,,1000508-004,富興村,大湖鄉,苗栗縣
13840,3227,10,大南村,大湖鄉,苗栗縣,1000508-005,,1000508-005,大南村,大湖鄉,苗栗縣
13841,3228,10,大寮村,大湖鄉,苗栗縣,1000508-006,,1000508-006,大寮村,大湖鄉,苗栗縣
13842,3229,10,南湖村,大湖鄉,苗栗縣,1000508-007,,1000508-007,南湖村,大湖鄉,苗栗縣
13843,3230,10,義和村,大湖鄉,苗栗縣,1000508-008,,1000508-008,義和村,大湖鄉,苗栗縣
13844,3231,10,東興村,大湖鄉,苗栗縣,1000508-009,,1000508-009,東興村,大湖鄉,苗栗縣
13845,3232,10,武榮村,大湖鄉,苗栗縣,1000508-010,,1000508-010,武榮村,大湖鄉,苗栗縣
13846,3233,10,栗林村,大湖鄉,苗栗縣,1000508-011,,1000508-011,栗林村,大湖鄉,苗栗縣
13847,3234,10,新開村,大湖鄉,苗栗縣,1000508-012,,1000508-012,新開村,大湖鄉,苗栗縣
13848,3235,10,館中村,公館鄉,苗栗縣,1000509-001,,1000509-001,館中村,公館鄉,苗栗縣
13849,3236,10,館東村,公館鄉,苗栗縣,1000509-002,,1000509-002,館東村,公館鄉,苗栗縣
13850,3237,10,館南村,公館鄉,苗栗縣,1000509-003,,1000509-003,館南村,公館鄉,苗栗縣
13851,3238,10,大坑村,公館鄉,苗栗縣,1000509-004,,1000509-004,大坑村,公館鄉,苗栗縣
13852,3239,10,中義村,公館鄉,苗栗縣,1000509-005,,1000509-005,中義村,公館鄉,苗栗縣
13853,3240,10,玉泉村,公館鄉,苗栗縣,1000509-006,,1000509-006,玉泉村,公館鄉,苗栗縣
13854,3241,10,石墻村,公館鄉,苗栗縣,1000509-007,,1000509-007,石墻村,公館鄉,苗栗縣
13855,3242,10,福基村,公館鄉,苗栗縣,1000509-008,,1000509-008,福基村,公館鄉,苗栗縣
13856,3243,10,福星村,公館鄉,苗栗縣,1000509-009,,1000509-009,福星村,公館鄉,苗栗縣
13857,3244,10,開礦村,公館鄉,苗栗縣,1000509-010,,1000509-010,開礦村,公館鄉,苗栗縣
13858,3245,10,福德村,公館鄉,苗栗縣,1000509-011,,1000509-011,福德村,公館鄉,苗栗縣
13859,3246,10,五谷村,公館鄉,苗栗縣,1000509-012,,1000509-012,五谷村,公館鄉,苗栗縣
13860,3247,10,玉谷村,公館鄉,苗栗縣,1000509-013,,1000509-013,玉谷村,公館鄉,苗栗縣
13861,3248,10,鶴岡村,公館鄉,苗栗縣,1000509-014,,1000509-014,鶴岡村,公館鄉,苗栗縣
13862,3249,10,鶴山村,公館鄉,苗栗縣,1000509-015,,1000509-015,鶴山村,公館鄉,苗栗縣
13863,3250,10,仁安村,公館鄉,苗栗縣,1000509-016,,1000509-016,仁安村,公館鄉,苗栗縣
13864,3251,10,尖山村,公館鄉,苗栗縣,1000509-017,,1000509-017,尖山村,公館鄉,苗栗縣
13865,3252,10,南河村,公館鄉,苗栗縣,1000509-018,,1000509-018,南河村,公館鄉,苗栗縣
13866,3119,10,五南里,通霄鎮,苗栗縣,1000503-012,,1000503-012,五南里,通霄鎮,苗栗縣
13867,3120,10,五北里,通霄鎮,苗栗縣,1000503-013,,1000503-013,五北里,通霄鎮,苗栗縣
13868,3121,10,內湖里,通霄鎮,苗栗縣,1000503-014,,1000503-014,內湖里,通霄鎮,苗栗縣
13869,3122,10,楓樹里,通霄鎮,苗栗縣,1000503-015,,1000503-015,楓樹里,通霄鎮,苗栗縣
13870,3123,10,烏眉里,通霄鎮,苗栗縣,1000503-016,,1000503-016,烏眉里,通霄鎮,苗栗縣
13871,3124,10,福龍里,通霄鎮,苗栗縣,1000503-017,,1000503-017,福龍里,通霄鎮,苗栗縣
13872,3125,10,福源里,通霄鎮,苗栗縣,1000503-018,,1000503-018,福源里,通霄鎮,苗栗縣
13873,3126,10,通灣里,通霄鎮,苗栗縣,1000503-019,,1000503-019,通灣里,通霄鎮,苗栗縣
13874,3127,10,新埔里,通霄鎮,苗栗縣,1000503-020,,1000503-020,新埔里,通霄鎮,苗栗縣
13875,3128,10,內島里,通霄鎮,苗栗縣,1000503-021,,1000503-021,內島里,通霄鎮,苗栗縣
13876,3129,10,白東里,通霄鎮,苗栗縣,1000503-022,,1000503-022,白東里,通霄鎮,苗栗縣
13877,3130,10,白西里,通霄鎮,苗栗縣,1000503-023,,1000503-023,白西里,通霄鎮,苗栗縣
13878,3131,10,平安里,通霄鎮,苗栗縣,1000503-024,,1000503-024,平安里,通霄鎮,苗栗縣
13879,3132,10,竹南里,竹南鎮,苗栗縣,1000504-001,,1000504-001,竹南里,竹南鎮,苗栗縣
13880,3133,10,照南里,竹南鎮,苗栗縣,1000504-002,,1000504-002,照南里,竹南鎮,苗栗縣
13881,3134,10,正南里,竹南鎮,苗栗縣,1000504-003,,1000504-003,正南里,竹南鎮,苗栗縣
13882,3135,10,新南里,竹南鎮,苗栗縣,1000504-004,,1000504-004,新南里,竹南鎮,苗栗縣
13883,3136,10,大厝里,竹南鎮,苗栗縣,1000504-005,,1000504-005,大厝里,竹南鎮,苗栗縣
13884,3137,10,營盤里,竹南鎮,苗栗縣,1000504-006,,1000504-006,營盤里,竹南鎮,苗栗縣
13885,3138,10,聖福里,竹南鎮,苗栗縣,1000504-007,,1000504-007,聖福里,竹南鎮,苗栗縣
13886,3139,10,竹興里,竹南鎮,苗栗縣,1000504-008,,1000504-008,竹興里,竹南鎮,苗栗縣
14135,3166,10,仁愛里,頭份鎮,苗栗縣,1000505-010,,1000505-010,仁愛里,頭份市,苗栗縣
14136,3167,10,信義里,頭份鎮,苗栗縣,1000505-011,,1000505-011,信義里,頭份市,苗栗縣
14137,3168,10,和平里,頭份鎮,苗栗縣,1000505-012,,1000505-012,和平里,頭份市,苗栗縣
14138,3169,10,民族里,頭份鎮,苗栗縣,1000505-013,,1000505-013,民族里,頭份市,苗栗縣
14139,3170,10,東庄里,頭份鎮,苗栗縣,1000505-014,,1000505-014,東庄里,頭份市,苗栗縣
14140,3171,10,後庄里,頭份鎮,苗栗縣,1000505-015,,1000505-015,後庄里,頭份市,苗栗縣
14141,3172,10,山下里,頭份鎮,苗栗縣,1000505-016,,1000505-016,山下里,頭份市,苗栗縣
14142,3173,10,蟠桃里,頭份鎮,苗栗縣,1000505-017,,1000505-017,蟠桃里,頭份市,苗栗縣
14143,3174,10,田寮里,頭份鎮,苗栗縣,1000505-018,,1000505-018,田寮里,頭份市,苗栗縣
14144,3175,10,蘆竹里,頭份鎮,苗栗縣,1000505-019,,1000505-019,蘆竹里,頭份市,苗栗縣
14145,3176,10,上興里,頭份鎮,苗栗縣,1000505-020,,1000505-020,上興里,頭份市,苗栗縣
14146,3177,10,下興里,頭份鎮,苗栗縣,1000505-021,,1000505-021,下興里,頭份市,苗栗縣
14147,3178,10,尖山里,頭份鎮,苗栗縣,1000505-022,,1000505-022,尖山里,頭份市,苗栗縣
14148,3179,10,尖下里,頭份鎮,苗栗縣,1000505-023,,1000505-023,尖下里,頭份市,苗栗縣
14149,3180,10,廣興里,頭份鎮,苗栗縣,1000505-024,,1000505-024,廣興里,頭份市,苗栗縣
14150,3181,10,濫坑里,頭份鎮,苗栗縣,1000505-025,,1000505-025,濫坑里,頭份市,苗栗縣
14151,3182,10,民權里,頭份鎮,苗栗縣,1000505-026,,1000505-026,民權里,頭份市,苗栗縣
14152,3183,10,民生里,頭份鎮,苗栗縣,1000505-027,,1000505-027,民生里,頭份市,苗栗縣
14153,3184,10,建國里,頭份鎮,苗栗縣,1000505-028,,1000505-028,建國里,頭份市,苗栗縣
14154,3185,10,成功里,頭份鎮,苗栗縣,1000505-029,,1000505-029,成功里,頭份市,苗栗縣
14155,3186,10,自強里,頭份鎮,苗栗縣,1000505-030,,1000505-030,自強里,頭份市,苗栗縣
14156,3187,10,合興里,頭份鎮,苗栗縣,1000505-031,,1000505-031,合興里,頭份市,苗栗縣
14157,3188,10,文化里,頭份鎮,苗栗縣,1000505-032,,1000505-032,文化里,頭份市,苗栗縣
14158,3189,10,南龍里,後龍鎮,苗栗縣,1000506-001,,1000506-001,南龍里,後龍鎮,苗栗縣
14159,3190,10,中龍里,後龍鎮,苗栗縣,1000506-002,,1000506-002,中龍里,後龍鎮,苗栗縣
14160,3191,10,北龍里,後龍鎮,苗栗縣,1000506-003,,1000506-003,北龍里,後龍鎮,苗栗縣
14161,3192,10,大庄里,後龍鎮,苗栗縣,1000506-004,,1000506-004,大庄里,後龍鎮,苗栗縣
14162,3193,10,溪洲里,後龍鎮,苗栗縣,1000506-005,,1000506-005,溪洲里,後龍鎮,苗栗縣
14163,3194,10,豐富里,後龍鎮,苗栗縣,1000506-006,,1000506-006,豐富里,後龍鎮,苗栗縣
14164,3195,10,校椅里,後龍鎮,苗栗縣,1000506-007,,1000506-007,校椅里,後龍鎮,苗栗縣
14165,3196,10,埔頂里,後龍鎮,苗栗縣,1000506-008,,1000506-008,埔頂里,後龍鎮,苗栗縣
14166,3197,10,新民里,後龍鎮,苗栗縣,1000506-009,,1000506-009,新民里,後龍鎮,苗栗縣
14167,3198,10,復興里,後龍鎮,苗栗縣,1000506-010,,1000506-010,復興里,後龍鎮,苗栗縣
14168,3199,10,東明里,後龍鎮,苗栗縣,1000506-011,,1000506-011,東明里,後龍鎮,苗栗縣
14169,3200,10,大山里,後龍鎮,苗栗縣,1000506-012,,1000506-012,大山里,後龍鎮,苗栗縣
14170,3201,10,灣寶里,後龍鎮,苗栗縣,1000506-013,,1000506-013,灣寶里,後龍鎮,苗栗縣
14171,3202,10,海寶里,後龍鎮,苗栗縣,1000506-014,,1000506-014,海寶里,後龍鎮,苗栗縣
14172,3203,10,外埔里,後龍鎮,苗栗縣,1000506-015,,1000506-015,外埔里,後龍鎮,苗栗縣
14173,3204,10,海埔里,後龍鎮,苗栗縣,1000506-016,,1000506-016,海埔里,後龍鎮,苗栗縣
14174,3205,10,秀水里,後龍鎮,苗栗縣,1000506-017,,1000506-017,秀水里,後龍鎮,苗栗縣
14175,3206,10,水尾里,後龍鎮,苗栗縣,1000506-018,,1000506-018,水尾里,後龍鎮,苗栗縣
14176,3207,10,龍津里,後龍鎮,苗栗縣,1000506-019,,1000506-019,龍津里,後龍鎮,苗栗縣
